ts,type,plan_index,plan_time_utc,plan_path,action,reason,reason_flags,start_block_reasons
2026-02-10T18:00:00+00:00,PLAN_SWITCH,72,2026-02-10 18:00:00+00:00,/freqtrade/user_data/walkforward/step1-smoke-20260212/window_002_plans/grid_plan.20260210T180000+0000.json,HOLD,,,
2026-02-10T18:15:00+00:00,PLAN_SWITCH,73,2026-02-10 18:15:00+00:00,/freqtrade/user_data/walkforward/step1-smoke-20260212/window_002_plans/grid_plan.20260210T181500+0000.json,HOLD,,,
2026-02-10T18:30:00+00:00,PLAN_SWITCH,74,2026-02-10 18:30:00+00:00,/freqtrade/user_data/walkforward/step1-smoke-20260212/window_002_plans/grid_plan.20260210T183000+0000.json,HOLD,,,
2026-02-10T18:45:00+00:00,PLAN_SWITCH,75,2026-02-10 18:45:00+00:00,/freqtrade/user_data/walkforward/step1-smoke-20260212/window_002_plans/grid_plan.20260210T184500+0000.json,HOLD,,,
2026-02-10T19:00:00+00:00,PLAN_SWITCH,76,2026-02-10 19:00:00+00:00,/freqtrade/user_data/walkforward/step1-smoke-20260212/window_002_plans/grid_plan.20260210T190000+0000.json,HOLD,,,
2026-02-10T19:15:00+00:00,PLAN_SWITCH,77,2026-02-10 19:15:00+00:00,/freqtrade/user_data/walkforward/step1-smoke-20260212/window_002_plans/grid_plan.20260210T191500+0000.json,HOLD,,,
2026-02-10T19:30:00+00:00,PLAN_SWITCH,78,2026-02-10 19:30:00+00:00,/freqtrade/user_data/walkforward/step1-smoke-20260212/window_002_plans/grid_plan.20260210T193000+0000.json,HOLD,,,
2026-02-10T19:45:00+00:00,PLAN_SWITCH,79,2026-02-10 19:45:00+00:00,/freqtrade/user_data/walkforward/step1-smoke-20260212/window_002_plans/grid_plan.20260210T194500+0000.json,HOLD,,,
2026-02-10T20:00:00+00:00,PLAN_SWITCH,80,2026-02-10 20:00:00+00:00,/freqtrade/user_data/walkforward/step1-smoke-20260212/window_002_plans/grid_plan.20260210T200000+0000.json,HOLD,,,
2026-02-10T20:15:00+00:00,PLAN_SWITCH,81,2026-02-10 20:15:00+00:00,/freqtrade/user_data/walkforward/step1-smoke-20260212/window_002_plans/grid_plan.20260210T201500+0000.json,HOLD,,,
2026-02-10T20:30:00+00:00,PLAN_SWITCH,82,2026-02-10 20:30:00+00:00,/freqtrade/user_data/walkforward/step1-smoke-20260212/window_002_plans/grid_plan.20260210T203000+0000.json,HOLD,,,
2026-02-10T20:45:00+00:00,PLAN_SWITCH,83,2026-02-10 20:45:00+00:00,/freqtrade/user_data/walkforward/step1-smoke-20260212/window_002_plans/grid_plan.20260210T204500+0000.json,HOLD,,,
2026-02-10T21:00:00+00:00,PLAN_SWITCH,84,2026-02-10 21:00:00+00:00,/freqtrade/user_data/walkforward/step1-smoke-20260212/window_002_plans/grid_plan.20260210T210000+0000.json,STOP,,,
2026-02-10T21:00:00+00:00,STOP,84,2026-02-10 21:00:00+00:00,,,PLAN_STOP,['range_shift_stop'],"['gate_fail:bbwp_gate_ok', 'gate_fail:fvg_gate_ok', 'stop_rule_active']"
2026-02-10T21:15:00+00:00,PLAN_SWITCH,85,2026-02-10 21:15:00+00:00,/freqtrade/user_data/walkforward/step1-smoke-20260212/window_002_plans/grid_plan.20260210T211500+0000.json,HOLD,,,
2026-02-10T21:30:00+00:00,PLAN_SWITCH,86,2026-02-10 21:30:00+00:00,/freqtrade/user_data/walkforward/step1-smoke-20260212/window_002_plans/grid_plan.20260210T213000+0000.json,HOLD,,,
2026-02-10T21:45:00+00:00,PLAN_SWITCH,87,2026-02-10 21:45:00+00:00,/freqtrade/user_data/walkforward/step1-smoke-20260212/window_002_plans/grid_plan.20260210T214500+0000.json,HOLD,,,
2026-02-10T22:00:00+00:00,PLAN_SWITCH,88,2026-02-10 22:00:00+00:00,/freqtrade/user_data/walkforward/step1-smoke-20260212/window_002_plans/grid_plan.20260210T220000+0000.json,HOLD,,,
2026-02-10T22:15:00+00:00,PLAN_SWITCH,89,2026-02-10 22:15:00+00:00,/freqtrade/user_data/walkforward/step1-smoke-20260212/window_002_plans/grid_plan.20260210T221500+0000.json,HOLD,,,
2026-02-10T22:30:00+00:00,PLAN_SWITCH,90,2026-02-10 22:30:00+00:00,/freqtrade/user_data/walkforward/step1-smoke-20260212/window_002_plans/grid_plan.20260210T223000+0000.json,HOLD,,,
2026-02-10T22:45:00+00:00,PLAN_SWITCH,91,2026-02-10 22:45:00+00:00,/freqtrade/user_data/walkforward/step1-smoke-20260212/window_002_plans/grid_plan.20260210T224500+0000.json,HOLD,,,
2026-02-10T23:00:00+00:00,PLAN_SWITCH,92,2026-02-10 23:00:00+00:00,/freqtrade/user_data/walkforward/step1-smoke-20260212/window_002_plans/grid_plan.20260210T230000+0000.json,HOLD,,,
2026-02-10T23:15:00+00:00,PLAN_SWITCH,93,2026-02-10 23:15:00+00:00,/freqtrade/user_data/walkforward/step1-smoke-20260212/window_002_plans/grid_plan.20260210T231500+0000.json,HOLD,,,
2026-02-10T23:30:00+00:00,PLAN_SWITCH,94,2026-02-10 23:30:00+00:00,/freqtrade/user_data/walkforward/step1-smoke-20260212/window_002_plans/grid_plan.20260210T233000+0000.json,HOLD,,,
2026-02-10T23:45:00+00:00,PLAN_SWITCH,95,2026-02-10 23:45:00+00:00,/freqtrade/user_data/walkforward/step1-smoke-20260212/window_002_plans/grid_plan.latest.json,HOLD,,,
