ts,type,plan_index,plan_time_utc,plan_path,action,reason,reason_flags,start_block_reasons
2026-02-01T03:30:00+00:00,PLAN_SWITCH,14,2026-02-01 03:30:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T033000+0000.json,HOLD,,,
2026-02-01T03:45:00+00:00,PLAN_SWITCH,15,2026-02-01 03:45:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T034500+0000.json,HOLD,,,
2026-02-01T04:00:00+00:00,PLAN_SWITCH,16,2026-02-01 04:00:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T040000+0000.json,HOLD,,,
2026-02-01T04:15:00+00:00,PLAN_SWITCH,17,2026-02-01 04:15:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T041500+0000.json,HOLD,,,
2026-02-01T04:30:00+00:00,PLAN_SWITCH,18,2026-02-01 04:30:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T043000+0000.json,HOLD,,,
2026-02-01T04:45:00+00:00,PLAN_SWITCH,19,2026-02-01 04:45:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T044500+0000.json,HOLD,,,
2026-02-01T05:00:00+00:00,PLAN_SWITCH,20,2026-02-01 05:00:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T050000+0000.json,HOLD,,,
2026-02-01T05:15:00+00:00,PLAN_SWITCH,21,2026-02-01 05:15:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T051500+0000.json,HOLD,,,
2026-02-01T05:30:00+00:00,PLAN_SWITCH,22,2026-02-01 05:30:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T053000+0000.json,HOLD,,,
2026-02-01T05:45:00+00:00,PLAN_SWITCH,23,2026-02-01 05:45:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T054500+0000.json,HOLD,,,
2026-02-01T06:00:00+00:00,PLAN_SWITCH,24,2026-02-01 06:00:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T060000+0000.json,HOLD,,,
2026-02-01T06:15:00+00:00,PLAN_SWITCH,25,2026-02-01 06:15:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T061500+0000.json,HOLD,,,
2026-02-01T06:30:00+00:00,PLAN_SWITCH,26,2026-02-01 06:30:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T063000+0000.json,STOP,,,
2026-02-01T06:30:00+00:00,STOP,26,2026-02-01 06:30:00+00:00,,,PLAN_STOP,['range_shift_stop'],"['gate_fail:adx_ok', 'gate_fail:ema_dist_ok', 'gate_fail:bbwp_gate_ok', 'gate_fail:os_dev_build_ok', 'rsi_out_of_range', 'stop_rule_active']"
2026-02-01T06:45:00+00:00,PLAN_SWITCH,27,2026-02-01 06:45:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T064500+0000.json,HOLD,,,
2026-02-01T07:00:00+00:00,PLAN_SWITCH,28,2026-02-01 07:00:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T070000+0000.json,HOLD,,,
2026-02-01T07:15:00+00:00,PLAN_SWITCH,29,2026-02-01 07:15:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T071500+0000.json,HOLD,,,
2026-02-01T07:30:00+00:00,PLAN_SWITCH,30,2026-02-01 07:30:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T073000+0000.json,HOLD,,,
2026-02-01T07:45:00+00:00,PLAN_SWITCH,31,2026-02-01 07:45:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T074500+0000.json,HOLD,,,
2026-02-01T08:00:00+00:00,PLAN_SWITCH,32,2026-02-01 08:00:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T080000+0000.json,HOLD,,,
2026-02-01T08:15:00+00:00,PLAN_SWITCH,33,2026-02-01 08:15:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T081500+0000.json,HOLD,,,
2026-02-01T08:30:00+00:00,PLAN_SWITCH,34,2026-02-01 08:30:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T083000+0000.json,HOLD,,,
2026-02-01T08:45:00+00:00,PLAN_SWITCH,35,2026-02-01 08:45:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T084500+0000.json,HOLD,,,
2026-02-01T09:00:00+00:00,PLAN_SWITCH,36,2026-02-01 09:00:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T090000+0000.json,HOLD,,,
2026-02-01T09:15:00+00:00,PLAN_SWITCH,37,2026-02-01 09:15:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T091500+0000.json,HOLD,,,
2026-02-01T09:30:00+00:00,PLAN_SWITCH,38,2026-02-01 09:30:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T093000+0000.json,HOLD,,,
2026-02-01T09:45:00+00:00,PLAN_SWITCH,39,2026-02-01 09:45:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T094500+0000.json,HOLD,,,
2026-02-01T10:00:00+00:00,PLAN_SWITCH,40,2026-02-01 10:00:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T100000+0000.json,HOLD,,,
2026-02-01T10:15:00+00:00,PLAN_SWITCH,41,2026-02-01 10:15:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T101500+0000.json,HOLD,,,
2026-02-01T10:30:00+00:00,PLAN_SWITCH,42,2026-02-01 10:30:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T103000+0000.json,HOLD,,,
2026-02-01T10:45:00+00:00,PLAN_SWITCH,43,2026-02-01 10:45:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T104500+0000.json,HOLD,,,
2026-02-01T11:00:00+00:00,PLAN_SWITCH,44,2026-02-01 11:00:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T110000+0000.json,HOLD,,,
2026-02-01T11:15:00+00:00,PLAN_SWITCH,45,2026-02-01 11:15:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T111500+0000.json,HOLD,,,
2026-02-01T11:30:00+00:00,PLAN_SWITCH,46,2026-02-01 11:30:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T113000+0000.json,HOLD,,,
2026-02-01T11:45:00+00:00,PLAN_SWITCH,47,2026-02-01 11:45:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T114500+0000.json,HOLD,,,
2026-02-01T12:00:00+00:00,PLAN_SWITCH,48,2026-02-01 12:00:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T120000+0000.json,HOLD,,,
2026-02-01T12:15:00+00:00,PLAN_SWITCH,49,2026-02-01 12:15:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T121500+0000.json,HOLD,,,
2026-02-01T12:30:00+00:00,PLAN_SWITCH,50,2026-02-01 12:30:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T123000+0000.json,HOLD,,,
2026-02-01T12:45:00+00:00,PLAN_SWITCH,51,2026-02-01 12:45:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T124500+0000.json,HOLD,,,
2026-02-01T13:00:00+00:00,PLAN_SWITCH,52,2026-02-01 13:00:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T130000+0000.json,HOLD,,,
2026-02-01T13:15:00+00:00,PLAN_SWITCH,53,2026-02-01 13:15:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T131500+0000.json,HOLD,,,
2026-02-01T13:30:00+00:00,PLAN_SWITCH,54,2026-02-01 13:30:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T133000+0000.json,HOLD,,,
2026-02-01T13:45:00+00:00,PLAN_SWITCH,55,2026-02-01 13:45:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T134500+0000.json,HOLD,,,
2026-02-01T14:00:00+00:00,PLAN_SWITCH,56,2026-02-01 14:00:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T140000+0000.json,HOLD,,,
2026-02-01T14:15:00+00:00,PLAN_SWITCH,57,2026-02-01 14:15:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T141500+0000.json,HOLD,,,
2026-02-01T14:30:00+00:00,PLAN_SWITCH,58,2026-02-01 14:30:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T143000+0000.json,STOP,,,
2026-02-01T14:30:00+00:00,STOP,58,2026-02-01 14:30:00+00:00,,,PLAN_STOP,['range_shift_stop'],"['gate_fail:adx_ok', 'gate_fail:ema_dist_ok', 'gate_fail:bbwp_gate_ok', 'gate_fail:os_dev_build_ok', 'gate_fail:fvg_gate_ok', 'gate_fail:mrvd_gate_ok', 'gate_fail:cvd_gate_ok', 'rsi_out_of_range', 'stop_rule_active']"
2026-02-01T14:45:00+00:00,PLAN_SWITCH,59,2026-02-01 14:45:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T144500+0000.json,HOLD,,,
2026-02-01T15:00:00+00:00,PLAN_SWITCH,60,2026-02-01 15:00:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T150000+0000.json,HOLD,,,
2026-02-01T15:15:00+00:00,PLAN_SWITCH,61,2026-02-01 15:15:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T151500+0000.json,HOLD,,,
2026-02-01T15:30:00+00:00,PLAN_SWITCH,62,2026-02-01 15:30:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T153000+0000.json,HOLD,,,
2026-02-01T15:45:00+00:00,PLAN_SWITCH,63,2026-02-01 15:45:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T154500+0000.json,HOLD,,,
2026-02-01T16:00:00+00:00,PLAN_SWITCH,64,2026-02-01 16:00:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T160000+0000.json,HOLD,,,
2026-02-01T16:15:00+00:00,PLAN_SWITCH,65,2026-02-01 16:15:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T161500+0000.json,HOLD,,,
2026-02-01T16:30:00+00:00,PLAN_SWITCH,66,2026-02-01 16:30:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T163000+0000.json,HOLD,,,
2026-02-01T16:45:00+00:00,PLAN_SWITCH,67,2026-02-01 16:45:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T164500+0000.json,HOLD,,,
2026-02-01T17:00:00+00:00,PLAN_SWITCH,68,2026-02-01 17:00:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T170000+0000.json,HOLD,,,
2026-02-01T17:15:00+00:00,PLAN_SWITCH,69,2026-02-01 17:15:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T171500+0000.json,HOLD,,,
2026-02-01T17:30:00+00:00,PLAN_SWITCH,70,2026-02-01 17:30:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T173000+0000.json,HOLD,,,
2026-02-01T17:45:00+00:00,PLAN_SWITCH,71,2026-02-01 17:45:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T174500+0000.json,HOLD,,,
2026-02-01T18:00:00+00:00,PLAN_SWITCH,72,2026-02-01 18:00:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T180000+0000.json,HOLD,,,
2026-02-01T18:15:00+00:00,PLAN_SWITCH,73,2026-02-01 18:15:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T181500+0000.json,HOLD,,,
2026-02-01T18:30:00+00:00,PLAN_SWITCH,74,2026-02-01 18:30:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T183000+0000.json,HOLD,,,
2026-02-01T18:45:00+00:00,PLAN_SWITCH,75,2026-02-01 18:45:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T184500+0000.json,HOLD,,,
2026-02-01T19:00:00+00:00,PLAN_SWITCH,76,2026-02-01 19:00:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T190000+0000.json,HOLD,,,
2026-02-01T19:15:00+00:00,PLAN_SWITCH,77,2026-02-01 19:15:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T191500+0000.json,HOLD,,,
2026-02-01T19:30:00+00:00,PLAN_SWITCH,78,2026-02-01 19:30:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T193000+0000.json,HOLD,,,
2026-02-01T19:45:00+00:00,PLAN_SWITCH,79,2026-02-01 19:45:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T194500+0000.json,HOLD,,,
2026-02-01T20:00:00+00:00,PLAN_SWITCH,80,2026-02-01 20:00:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T200000+0000.json,HOLD,,,
2026-02-01T20:15:00+00:00,PLAN_SWITCH,81,2026-02-01 20:15:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T201500+0000.json,HOLD,,,
2026-02-01T20:30:00+00:00,PLAN_SWITCH,82,2026-02-01 20:30:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T203000+0000.json,HOLD,,,
2026-02-01T20:45:00+00:00,PLAN_SWITCH,83,2026-02-01 20:45:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T204500+0000.json,HOLD,,,
2026-02-01T21:00:00+00:00,PLAN_SWITCH,84,2026-02-01 21:00:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T210000+0000.json,HOLD,,,
2026-02-01T21:15:00+00:00,PLAN_SWITCH,85,2026-02-01 21:15:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T211500+0000.json,HOLD,,,
2026-02-01T21:30:00+00:00,PLAN_SWITCH,86,2026-02-01 21:30:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T213000+0000.json,HOLD,,,
2026-02-01T21:45:00+00:00,PLAN_SWITCH,87,2026-02-01 21:45:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T214500+0000.json,HOLD,,,
2026-02-01T22:00:00+00:00,PLAN_SWITCH,88,2026-02-01 22:00:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T220000+0000.json,HOLD,,,
2026-02-01T22:15:00+00:00,PLAN_SWITCH,89,2026-02-01 22:15:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T221500+0000.json,HOLD,,,
2026-02-01T22:30:00+00:00,PLAN_SWITCH,90,2026-02-01 22:30:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T223000+0000.json,HOLD,,,
2026-02-01T22:45:00+00:00,PLAN_SWITCH,91,2026-02-01 22:45:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T224500+0000.json,HOLD,,,
2026-02-01T23:00:00+00:00,PLAN_SWITCH,92,2026-02-01 23:00:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T230000+0000.json,STOP,,,
2026-02-01T23:00:00+00:00,STOP,92,2026-02-01 23:00:00+00:00,,,PLAN_STOP,['range_shift_stop'],"['gate_fail:adx_ok', 'gate_fail:ema_dist_ok', 'gate_fail:bbwp_gate_ok', 'gate_fail:os_dev_build_ok', 'gate_fail:fvg_gate_ok', 'gate_fail:mrvd_gate_ok', 'rsi_out_of_range', 'stop_rule_active']"
2026-02-01T23:15:00+00:00,PLAN_SWITCH,93,2026-02-01 23:15:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T231500+0000.json,HOLD,,,
2026-02-01T23:30:00+00:00,PLAN_SWITCH,94,2026-02-01 23:30:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T233000+0000.json,HOLD,,,
2026-02-01T23:45:00+00:00,PLAN_SWITCH,95,2026-02-01 23:45:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260201T234500+0000.json,HOLD,,,
2026-02-02T00:00:00+00:00,PLAN_SWITCH,96,2026-02-02 00:00:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T000000+0000.json,HOLD,,,
2026-02-02T00:15:00+00:00,PLAN_SWITCH,97,2026-02-02 00:15:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T001500+0000.json,HOLD,,,
2026-02-02T00:30:00+00:00,PLAN_SWITCH,98,2026-02-02 00:30:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T003000+0000.json,HOLD,,,
2026-02-02T00:45:00+00:00,PLAN_SWITCH,99,2026-02-02 00:45:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T004500+0000.json,HOLD,,,
2026-02-02T01:00:00+00:00,PLAN_SWITCH,100,2026-02-02 01:00:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T010000+0000.json,HOLD,,,
2026-02-02T01:15:00+00:00,PLAN_SWITCH,101,2026-02-02 01:15:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T011500+0000.json,HOLD,,,
2026-02-02T01:30:00+00:00,PLAN_SWITCH,102,2026-02-02 01:30:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T013000+0000.json,HOLD,,,
2026-02-02T01:45:00+00:00,PLAN_SWITCH,103,2026-02-02 01:45:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T014500+0000.json,HOLD,,,
2026-02-02T02:00:00+00:00,PLAN_SWITCH,104,2026-02-02 02:00:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T020000+0000.json,HOLD,,,
2026-02-02T02:15:00+00:00,PLAN_SWITCH,105,2026-02-02 02:15:00+00:00,/freqtrade/user_data/walkforward/wf_oos_nonoverlap_pass22_combo_adx50_ema015/window_001_plans/grid_plan.20260202T021500+0000.json,HOLD,,,
